21637954	103095	4
21637954	14287	4
13293822	105026	3
13293822	232793	4
1777022	105721	4
905898063	354071	4
10332570	103976	2
10332570	108343	3
10332570	231348	4
10332570	232608	4
10332570	232612	3
10332570	232617	3
10332570	4320	4
911398094	364389	4
21803409	236428	2
21803409	236664	4
21803409	237682	4
21803409	239266	4
21803409	240605	3
21803409	241481	3
21803409	242489	2
900037071	352976	4
21037270	234860	4
21037270	240345	2
20227085	234264	3
20227085	236936	4
906892157	15645	4
906892157	231790	4
906892157	232106	4
906892157	232481	4
906892157	351711	4
906892157	364173	4
906892157	365129	4
906892157	366551	4
1560734	102277	4
1560734	230988	3
905783158	366432	4
1896581	240666	4
1896581	241186	4
1896581	241657	2
444300	106096	4
2577908	235850	1
21202552	107456	4
910409254	10750	3
910409254	355849	4
910409254	51108390	4
910409254	51135090	4
21628088	241330	4
21628088	243105	4
21628088	365793	2
21628088	366450	4
21628088	366729	2
21628088	366812	1
10327520	105119	2
905241399	235755	4
905241399	236212	3
905466242	2083	4
909954778	51127200	4
10117091	102748	4
10117091	103220	3
1199307	1438	3
2912079	102180	4
10062085	107243	3
10062085	107292	4
10062085	107312	3
10062085	107319	3
10062085	361249	4
909753118	350396	4
2239806	241608	4
2239806	355234	3
2239806	5002	3
903583984	107648	4
12314478	240582	4
907515888	367769	4
907515888	51214640	4
1468099	103530	4
10026646	448	4
900252402	102670	4
22395134	242492	2
22395134	242503	3
22395134	242519	2
3046937	108103	4
904306454	105802	4
904306454	15726	3
904306454	237327	4
904306454	51150800	4
904306454	51155020	4
904306454	51169530	4
904306454	51217620	4
2824441	107649	4
2824441	237204	3
2824441	4360	4
900032305	1435	4
1082930	101886	3
1082930	103005	4
1082930	103912	4
1082930	108946	4
1082930	230744	3
1082930	242501	4
1082930	243170	3
1082930	505	3
10010736	237595	4
900339421	109333	4
1382463	106954	3
1382463	280	3
1382463	5826	2
13135274	107034	4
908242814	349	4
22786489	14418	4
22786489	241610	4
21380501	240700	4
21380501	355952	4
21380501	4805	4
900765961	241622	4
1794681	104741	4
1794681	107255	4
1794681	232625	2
1794681	4366	4
1794681	4422	4
3343964	105274	1
3343964	106436	4
3343964	235021	3
3343964	2545	4
3343964	350517	3
3343964	355109	3
3343964	355785	3
3343964	359790	2
903271638	230632	4
516849	5653	4
903456472	231654	3
903456472	233983	4
903456472	240523	3
539179	13116	4
905901570	108415	4
1335739	102259	3
1335739	104497	4
1335739	105746	1
1335739	106089	4
1335739	107252	4
1335739	108583	4
1335739	14640	3
1335739	201191	4
1335739	2271	4
1335739	231128	3
1335739	232556	2
1335739	233386	4
1335739	240846	3
1335739	241906	3
1335739	350917	4
1335739	4099	4
1335739	5388	1
1335739	731	4
12105815	102193	2
12105815	103083	2
12105815	103113	2
12105815	103343	4
12105815	10368	4
12105815	104054	4
12105815	106024	2
12105815	106437	3
12105815	106516	2
12105815	107932	1
12105815	108916	4
12105815	109663	4
12105815	109784	3
12105815	13504	4
12105815	1591	4
12105815	231220	2
12105815	231314	1
12105815	231581	4
12105815	232324	3
12105815	232487	4
12105815	233432	2
12105815	233570	2
12105815	234447	3
12105815	235158	1
12105815	235323	3
12105815	235611	3
12105815	236213	3
12105815	236893	4
12105815	238769	4
12105815	238770	4
12105815	238939	3
12105815	238974	2
12105815	239027	4
12105815	240959	1
12105815	241112	2
12105815	350968	2
12105815	351874	2
12105815	357352	3
12105815	362970	2
12105815	51111600	3
12105815	5471	2
12105815	80	3
3240153	5606	3
10123653	102187	4
10123653	102216	4
10123653	104501	3
10123653	105592	3
10123653	11859	3
10123653	14702	4
10123653	1538	3
10123653	230922	4
10123653	231188	4
10123653	231583	4
10123653	234979	3
10123653	241775	4
10123653	3047	4
10123653	350451	3
10123653	350473	4
20901864	109436	4
20901864	232175	4
20901864	242827	4
964437	100983	4
964437	103028	1
964437	103532	2
964437	103893	3
964437	105575	4
964437	105576	4
964437	107629	2
964437	107987	4
964437	11126	3
964437	11609	3
964437	231288	4
964437	2352	3
964437	237217	2
964437	241855	1
964437	241894	2
964437	241910	3
964437	242867	3
964437	2713	4
964437	3073	3
964437	350813	4
964437	351257	4
964437	351514	3
964437	351538	4
964437	355237	4
964437	355249	3
964437	358212	3
964437	359791	2
964437	364032	3
964437	364033	4
964437	366750	1
964437	993	3
21167142	232678	1
21167142	351138	3
22729070	102573	4
12181274	103095	4
12181274	108346	4
12181274	15610	1
12181274	232825	4
1250128	100948	3
1250128	100948	4
1250128	102955	2
1250128	103891	3
1250128	104034	3
1250128	104962	3
1250128	105556	4
1250128	105700	4
1250128	106524	2
1250128	107071	4
1250128	107723	3
1250128	107836	3
1250128	109075	2
1250128	109080	2
1250128	109372	3
1250128	109377	3
1250128	109393	1
1250128	109436	3
1250128	109473	3
1250128	11662	4
1250128	12773	3
1250128	13407	2
1250128	13664	4
1250128	14106	3
1250128	230762	2
1250128	230915	2
1250128	230937	4
1250128	231293	1
1250128	231588	1
1250128	232153	1
1250128	232175	2
1250128	233146	3
1250128	233373	2
1250128	233707	3
1250128	233721	3
1250128	234261	4
1250128	234432	1
1250128	236386	1
1250128	236402	1
1250128	240117	4
1250128	2760	2
910824427	107408	4
910824427	10991	3
910824427	13118	3
910824427	230747	3
910824427	231348	4
910824427	232540	4
910824427	241481	3
910824427	355430	1
910824427	355430	4
910824427	360609	4
910824427	51154920	3
910824427	98	3
905352238	105969	4
1021549	103478	4
1021549	105146	4
1021549	105589	4
1021549	1135	4
1021549	12724	4
905661379	107444	4
1121290	108452	4
905968951	100833	3
905968951	106669	4
905968951	351163	3
21727732	51160620	4
21727732	51198430	4
22055001	104817	4
22055001	105664	4
22055001	107300	4
22055001	236719	4
22055001	237107	4
22055001	240444	4
22055001	240448	4
906436718	103624	3
904472124	356329	4
12434188	239229	3
12434188	239814	4
12434188	50018394	3
22050103	240959	4
904106056	243392	4
900414307	108526	3
912207807	51214650	4
906796245	5836	4
2341755	107398	3
910174624	51143230	4
225708003	13106	4
225708003	238190	4
225708003	238268	4
225708003	239027	4
225708003	355914	4
3215372	101858	1
3215372	108529	4
3215372	109546	4
3215372	11763	4
3215372	12067	3
3215372	2211	1
3215372	230650	3
3215372	241924	1
905512534	230745	4
905529130	11354	4
905529130	359532	1
22309978	107279	3
905143187	107298	4
3318342	109429	3
21472926	240448	3
903712779	104817	4
22816051	353398	4
438748	108971	3
21246917	108137	4
21246917	237905	4
22823884	10050	4
488109	5908	4
904526357	50001609	4
911197991	395054	4
904640868	233976	3
900554241	350884	4
1902749	106231	4
997284	102638	1
997284	107899	4
997284	12073	4
997284	234148	4
997284	236772	4
997284	238266	4
997284	240275	4
997284	242468	4
904433040	102733	4
904433040	108703	4
904433040	1560	4
904433040	240266	4
904433040	243191	4
904433040	352775	4
21480031	355212	4
905026021	107945	4
905026021	15657	3
905026021	235598	4
21707890	240092	3
21448891	230184	4
21448891	240461	4
10060040	101839	3
10060040	102738	3
10060040	103435	4
10060040	103506	4
10060040	103519	3
10060040	103883	3
10060040	104705	3
10060040	105869	3
10060040	105869	4
10060040	10847	3
10060040	10990	3
10060040	12099	4
10060040	1255	2
10060040	14913	3
10060040	1765	1
10060040	2274	3
10060040	233556	3
10060040	3123	3
10060040	3173	3
10060040	3173	4
10060040	362553	4
10060040	388809	3
10060040	4085	2
10060040	5154	3
10060040	791	2
10060040	967	4
2232124	239952	3
97303	102991	3
97303	103750	3
97303	105730	4
97303	108343	4
97303	109678	4
97303	12172	4
97303	14831	4
97303	238936	4
97303	352859	4
900112622	13450	4
900969944	105450	1
20151850	107629	4
900224306	107577	2
21454071	233118	4
350234	13087	2
904912565	11034	4
904861042	240816	2
406310	103442	4
406310	105308	4
406310	14165	4
406310	231358	4
406310	238798	4
406310	876	4
903176367	5879	3
22071717	232139	3
909536177	104319	4
909536177	240123	4
909536177	4420	4
900409127	350879	4
912269216	105178	4
21126753	15572	4
21126753	231578	4
21126753	237320	4
21126753	238939	4
21126753	238948	4
21126753	241886	4
21126753	350590	4
903821865	232024	4
900457621	107064	4
900457621	200791	4
900034558	238646	4
2394314	104550	4
2394314	104560	4
2394314	14478	4
2394314	232324	3
2394314	51137020	4
903134858	366372	4
22024712	13186	4
13661229	101034	4
13661229	232170	4
13163427	102499	2
13163427	105962	4
13163427	14189	2
13163427	395911	3
1000977	105531	4
13623480	361332	4
12523268	102692	3
12523268	105685	4
12523268	109086	4
12523268	2235	4
12523268	236823	4
2561792	103732	3
2561792	108578	3
12409677	13386	4
21643233	1253398	3
903568765	106658	1
903568765	11452	2
904938235	107062	3
904938235	635	4
738412	103512	4
738412	104738	4
3437194	10299	4
3437194	104802	4
3437194	104919	3
3437194	108325	2
3437194	1641	3
3437194	235777	4
3437194	237335	4
3437194	240254	3
3437194	242502	4
3437194	351769	4
3437194	352769	4
902348383	242984	4
10089750	107954	2
10089750	109740	4
906687845	3039	3
13071887	101807	4
13071887	106226	4
13071887	1724	4
1843546	233428	3
902112883	13212	3
2241120	101999	4
2241120	238528	4
11225988	231889	4
904888367	352272	4
900143764	106886	4
13259968	230617	4
909996811	14452	4
3493485	243067	4
718396	101275	4
718396	20096	4
718396	231366	3
718396	231790	4
718396	236943	4
718396	241564	4
718396	356051	4
901754427	667	4
12836494	11632	4
12836494	1165	3
12836494	230632	3
12836494	51170230	4
205769682	236430	4
205769682	239801	4
205769682	352954	4
205769682	355269	4
205769682	358017	4
205769682	365170	4
205769682	5739	4
10050164	101120	4
10050164	108484	4
10050164	108548	3
10050164	230745	4
1010651	102366	4
1010651	104188	3
1010651	107728	4
1010651	109524	1
1010651	15572	4
907530320	233725	4
907530320	235040	2
636297	101161	3
636297	101162	3
636297	101577	4
636297	101945	4
636297	102126	4
636297	102199	4
636297	102521	2
636297	102937	3
636297	103143	3
636297	104458	3
636297	104710	3
636297	106150	4
636297	106239	2
636297	106302	4
636297	106747	4
636297	107281	3
636297	107349	4
636297	108125	3
636297	108385	2
636297	108392	4
636297	10900	3
636297	11710	4
636297	12786	4
636297	13081	4
636297	14936	3
636297	1922	3
636297	240960	4
636297	2537	4
636297	4321	4
636297	4421	3
904262469	238101	3
909526073	682	1
21640058	102982	3
21640058	232446	4
21640058	243064	3
402507	101381	3
402507	103817	3
402507	1111	2
402507	352095	4
568587	101350	4
568587	102083	4
568587	102180	4
568587	10230	3
568587	10242	3
568587	102985	3
568587	103087	4
568587	103224	3
568587	103915	4
568587	104175	3
568587	104182	2
568587	104527	3
568587	104626	4
568587	104666	4
568587	104731	3
568587	105484	3
568587	105719	1
568587	105885	2
568587	106152	1
568587	106394	1
568587	106743	3
568587	107595	2
568587	107622	3
568587	108255	4
568587	108343	4
568587	108521	4
568587	108684	1
568587	11543	2
568587	11600	1
568587	12199	1
568587	1222209	2
568587	14595	1
568587	15133	3
568587	15580	4
568587	15641	1
568587	2160	3
568587	2245	4
568587	230609	1
568587	232865	4
568587	234259	1
568587	239027	4
568587	240960	3
568587	352089	4
20627788	106232	4
2980181	105797	4
2980181	107292	4
2980181	109037	4
2980181	15572	4
2980181	233011	2
2980181	240260	4
2980181	243610	3
912572917	51125600	4
489566	100988	3
489566	2255	4
900240625	109023	4
1135142	236584	4
2334649	103906	4
909241231	106339	4
904345729	365170	4
3690582	103156	3
3690582	106168	3
3690582	106406	3
3690582	107399	4
3690582	108165	4
3690582	108306	3
3690582	109252	2
3690582	109772	4
3690582	15068	4
3690582	233404	3
3690582	233686	4
3690582	233714	3
3690582	234413	3
3690582	236394	3
3690582	236485	2
3690582	236772	3
3690582	238931	4
3690582	239086	4
3690582	240434	3
3690582	241324	4
3690582	241474	3
3690582	243124	4
3690582	243387	4
3690582	350629	2
3690582	358275	2
3690582	4083	3
3690582	4108	2
3690582	458	4
3690582	50027353	3
3690582	844	4
13568545	241655	3
22964992	361811	3
22964992	365162	3
1843081	104204	3
900149539	106172	4
13160410	104473	4
13160410	237923	4
13160410	242294	4
21485705	105200	4
21485705	4655	3
1098037	10055	3
1098037	10055	4
1098037	101613	3
1098037	103399	4
1098037	240688	2
1098037	241734	4
1098037	353850	4
1098037	395918	2
908841661	1201006	4
12003499	104927	4
900098142	102741	4
21347607	240411	4
21347607	352677	4
391470	102417	4
391470	106152	3
391470	2130	3
391470	4092	4
3625216	106524	3
1611476	350935	4
2135886	100607	2
2135886	100629	4
2135886	101126	3
2135886	102256	4
2135886	10328	4
2135886	104519	3
2135886	105912	3
2135886	107776	4
2135886	1223882	4
2135886	230154	1
2135886	230159	3
2135886	230924	4
2135886	233721	3
2135886	238804	3
2135886	239027	4
2135886	354338	4
905221857	395098	4
906292960	231348	4
3156739	242834	2
907882678	2212	2
907882678	353635	1
3363273	101978	4
3363273	102361	3
3363273	10905	3
12209103	362954	4
462765	232891	3
2242470	102798	4
2242470	107246	4
20091218	351129	3
21102192	107526	1
22056663	103266	4
22056663	104018	4
22056663	109475	4
22056663	242029	3
22956178	103901	4
10037989	104834	3
10037989	105565	2
10037989	230199	3
10037989	236879	4
10037989	240344	3
2002368	235831	4
1175797	231417	3
1175797	237335	4
1175797	241472	4
900251244	350892	2
12978831	105505	4
159841	106558	4
12196477	1222207	4
12196477	238345	4
12196477	238346	4
12196477	239027	4
12196477	4331	1
1762654	103214	3
1762654	104467	4
1762654	104915	3
1762654	106217	4
1762654	107644	3
1762654	108593	4
1762654	108852	4
1762654	351275	1
1762654	351294	4
1762654	351914	1
1762654	354200	4
1762654	354213	2
1762654	354217	1
1762654	938	4
900377953	351429	4
1097102	101022	4
1097102	103143	4
1097102	104598	4
1097102	105412	4
1097102	1323	1
1097102	13647	4
1097102	1532	3
1097102	230645	4
1097102	234422	3
1097102	235693	4
1097102	2997	3
1097102	351271	1
904376624	240428	4
904376624	358490	3
1722771	105707	4
626777	100682	4
626777	102202	3
626777	103139	4
626777	103512	3
626777	103715	4
626777	104079	3
626777	104080	4
626777	105587	4
626777	105838	4
626777	106414	4
626777	106946	3
626777	107088	2
626777	107088	4
626777	107599	2
626777	107804	2
626777	107846	3
626777	108033	4
626777	109131	2
626777	1410	3
626777	15703	4
626777	232391	4
626777	237112	4
626777	4528	2
626777	5610	1
13068255	108757	4
2723513	13530	3
2108623	10504	3
2108623	14487	4
2801801	234650	3
12858786	10991	3
12858786	239842	4
12858786	240279	3
22836565	107489	3
22836565	11544	4
22836565	3023	4
22836565	350633	4
22836565	907	4
20352798	237657	4
909571419	236772	4
21410388	102833	4
21410388	242854	4
21410388	351691	3
21410388	363755	4
21410388	388709	4
21410388	40016	4
907859370	106009	3
907859370	106009	4
12415546	104468	4
12415546	10702	2
12415546	107199	3
12415546	12511	3
12415546	2537	3
21736261	243206	4
21736261	366450	4
21736261	368954	4
21736261	51194410	4
21519334	108346	4
2017353	240412	1
911655282	51210450	4
911655282	51210470	3
1662565	10102	3
1662565	106205	3
1662565	106217	2
1662565	12311	3
1662565	1589	3
1662565	264	2
900030732	104175	4
2986026	104705	3
2986026	105556	4
2986026	108946	3
2986026	234437	1
22238563	106306	4
22238563	107683	4
22238563	108325	4
22238563	352041	3
904934693	234813	2
904934693	350633	3
904934693	357911	4
20986622	106318	3
905943569	240143	4
20166422	237194	1
21479267	351129	3
129866	10081	4
129866	14412	3
129866	1806	3
129866	2828	4
630033	102482	4
630033	104126	4
630033	15789	2
630033	238970	3
630033	238973	4
630033	350599	4
630033	355431	4
20180502	108290	3
22578280	232549	2
10316819	107399	4
10316819	11389	4
10316819	14312	4
20426590	239270	2
20426590	241629	3
518203	100950	3
518203	101437	1
518203	102738	3
518203	103246	4
518203	104817	4
518203	107615	3
518203	108138	4
518203	108306	4
518203	109358	4
518203	13322	2
518203	233015	1
518203	236126	1
518203	2749	4
518203	4387	4
518203	5871	2
902452866	14175	3
907744144	105200	4
905304173	236823	4
3298962	2536	3
2315020	102155	4
2315020	103095	4
2315020	106577	2
2315020	107064	3
2315020	107246	3
2315020	108481	3
2315020	108631	2
2315020	108681	3
2315020	109091	2
2315020	109468	3
2315020	12123	3
2315020	15820	3
2315020	230753	3
2315020	234397	3
2315020	234840	3
2315020	235323	3
2315020	236700	4
2315020	238939	4
2315020	241338	4
2315020	350572	3
2315020	354851	4
10426319	104372	4
10426319	107701	4
10426319	10852	4
10426319	231987	4
10426319	243587	4
10426319	368301	4
10426319	4262	4
1656773	104648	3
2774405	104280	4
476107	107904	3
900262080	350616	4
13586913	102134	4
13586913	105558	3
13586913	105794	3
13586913	107243	4
13586913	10850	3
13586913	14037	4
13586913	239094	3
13586913	2870	4
13586913	4383	3
13586913	5119	2
13586913	840	3
13586913	840	4
900225923	235173	3
903175803	101959	4
900767321	104288	4
900767321	242827	4
22794386	101978	2
2503704	104735	4
2503704	4412	4
2503704	829	2
3091270	230241	3
21389002	104939	4
20474745	238419	4
904762069	233397	4
904762069	233415	4
2824695	108816	4
20951911	353769	4
1237508	105479	3
1237508	232274	4
21589833	11406	4
1133012	108245	4
910121354	51123160	4
910121354	51133430	2
910121354	51133430	3
3007652	107074	3
908897065	103544	2
908897065	51101050	2
908897065	51104660	4
903735989	109652	4
903735989	230757	3
903735989	231540	4
903735989	231723	4
903735989	232832	4
903735989	235021	4
903735989	237309	4
903735989	238024	4
903735989	350404	4
903735989	353375	4
909040465	239297	4
1508619	12336	4
1508619	13073	3
407116	5920	3
906122486	368295	4
900262205	236686	4
10046475	105661	4
10046475	108851	4
10046475	230931	1
10046475	232547	4
10046475	233084	4
10046475	236823	4
10046475	242594	4
3121739	108053	4
12260870	100670	4
12260870	242859	4
12260870	356791	3
387851	826	4
908221504	50075232	4
904998707	100984	3
904998707	10106	1
904998707	102378	4
904998707	105502	3
904998707	105932	4
904998707	107280	4
904998707	107492	4
904998707	108613	4
904998707	108703	4
904998707	109480	4
904998707	234419	3
904998707	350651	4
904998707	353010	2
904998707	356989	3
900117858	100401	4
900117858	109144	4
900117858	350621	4
22521385	108125	4
22521385	108364	4
22521385	234304	4
22521385	234653	4
22521385	355370	1
22521385	355555	4
22521385	357349	4
22521385	365180	4
22521385	367569	4
22521385	368470	4
22521385	840	4
903015985	109072	4
903015985	368284	3
467379	2537	4
903471236	51187320	2
20673965	104887	4
10030737	230471	4
483367	101375	1
483367	102187	4
483367	102488	3
483367	103111	4
483367	104920	4
483367	107954	3
483367	108869	4
483367	108968	4
483367	1591	3
483367	231374	3
483367	232187	3
483367	235816	4
483367	238448	4
483367	238695	3
483367	243392	4
483367	2998	4
483367	351592	2
483367	365089	3
483367	4316	4
483367	4534	3
483367	775	4
483367	905	3
1571001	103508	3
1571001	104192	4
1571001	105298	3
1571001	107246	4
1571001	109697	4
1571001	2224	3
13597616	741	3
2269144	108125	4
2269144	231580	4
3272920	361332	4
905170310	361230	2
905170310	361231	4
900176163	102151	4
900176163	107322	4
10030730	109628	4
908050282	13377	4
3277943	107136	4
3277943	355213	4
1282690	201204	4
1282690	840	4
10045115	241175	4
10045115	2715	4
903463616	105962	4
903463616	355964	4
21328950	100163	4
21328950	233432	4
21328950	238223	3
21328950	238813	2
21328950	240612	4
21328950	351989	1
1518028	101803	4
1518028	102971	4
1518028	105653	2
1518028	11685	4
1518028	232303	4
1518028	238815	3
1518028	241989	3
1518028	241997	4
1518028	242110	3
2096808	50034370	4
2096808	50049692	4
2096808	50049884	4
12421594	233006	4
691214	231345	4
691214	231348	4
1821525	107105	4
904020488	231366	4
900439992	109161	4
900779745	230653	4
908899972	353425	4
908899972	380584	4
1949235	107702	2
10349972	103369	4
10349972	108073	4
10349972	15748	4
10349972	236126	3
10349972	241753	1
10349972	356314	4
10349972	356333	4
10349972	356334	2
10349972	356335	3
10349972	356356	4
10349972	356629	4
10349972	361294	2
10349972	40015	4
10349972	4556	3
10349972	5604	4
22685903	108975	4
1794484	102578	4
1794484	5009	4
22858734	11645	4
21312764	238398	3
21377994	102925	4
21377994	104817	3
21377994	5154	4
482253	106411	4
482253	15748	4
482253	232090	4
905362946	355849	4
2468743	106671	4
1700297	13177	4
1700297	5387	4
20016348	236808	4
20209937	109164	4
20209937	109474	4
20209937	14413	4
20209937	15293	2
20209937	15294	2
20209937	231320	3
20209937	233535	3
20209937	236506	2
20209937	240432	3
20209937	350966	4
20209937	356250	3
20209937	361834	3
20209937	364592	2
20209937	368932	3
20209937	4803	4
20209937	51134010	4
20209937	5159	4
2754202	103223	4
2754202	108722	4
2754202	242864	4
2754202	367789	4
21188869	242340	4
21188869	242997	4
21188869	369151	4
21188869	51122600	4
1667330	101432	4
1667330	106096	4
900350251	1222209	4
903256647	50017337	4
1103995	108336	4
905795669	241744	4
10007086	907	4
900628321	106111	3
907060560	240411	4
907060560	243165	4
907060560	351851	4
13187693	351876	4
10114858	104394	4
12577678	5902	3
1678334	350153	4
21644818	108240	3
21130349	106192	3
21130349	351303	4
2101459	11545	4
2101459	2297	4
2101459	231610	3
21840272	352090	4
21840272	357529	4
21840272	366713	4
2748610	11722	3
21502233	106062	4
21502233	13471	4
21502233	233936	4
21502233	4262	4
12055757	232333	1
12055757	358001	4
2380585	235093	1
2380585	237203	2
2380585	356029	3
2220835	1568	4
900090434	232941	2
908006505	350818	4
21866452	105012	4
21866452	232018	4
12537382	352041	4
12537382	357252	4
10132120	105766	4
10000684	106035	4
12404062	233385	4
906067966	368529	4
369925	10020	3
369925	100404	4
369925	10077	4
369925	101682	3
369925	102939	3
369925	103087	4
369925	103531	2
369925	104266	2
369925	104387	4
369925	105730	3
369925	105912	3
369925	106143	3
369925	106310	4
369925	108614	2
369925	10982	4
369925	11799	3
369925	11820	3
369925	12306	4
369925	12786	4
369925	13259	4
369925	13632	4
369925	14189	4
